dataset,split,class_name,method,path,frame_count,planned_frames,detected_frames,detection_rate,median_box_width_px,median_score,median_centre_step_px,max_centre_step_px
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id35_0005_test_id01333_vWcj1WDDeL8.mp4,144,19,19,1.0,322.0,1.0,24.103843688964844,50.20956039428711
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id35_0007_test_id06310_N_524p1QzXQ.mp4,126,17,17,1.0,269.0,1.0,10.854146957397461,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id35_0009_test_id08696_0qydMuteNRA.mp4,126,17,17,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id36_0002_test_id01333_QVpsqfA2Mu4.mp4,140,19,19,1.0,322.0,1.0,0.0,35.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id36_0004_test_id08548_YbrItaXtPqY.mp4,126,17,0,0.0,,,,
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id36_0007_test_id01224_0MbJ83_n8G0.mp4,150,20,20,1.0,322.0,1.0,0.0,50.20956039428711
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id36_0009_test_id01509_6wp2Lht90Fw.mp4,124,17,17,1.0,269.0,1.0,0.0,29.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id37_0001_test_id09017_zIK2nqL4VkY.mp4,155,21,21,1.0,269.0,1.0,0.0,59.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id37_0004_test_id01228_ji5bXRNaUtQ.mp4,126,17,17,1.0,269.0,1.0,20.543869018554688,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id37_0006_test_id07868_6qWwQj0a_uw.mp4,136,18,18,1.0,269.0,1.0,19.448650360107422,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id37_0009_test_id01106_I8P6VGIm9pY.mp4,252,33,33,1.0,322.0,1.0,0.0,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id38_0001_test_id07961_DM8nW7joT3A.mp4,169,22,22,1.0,269.0,1.0,20.93442153930664,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id38_0003_test_id08696_0qydMuteNRA.mp4,126,17,17,1.0,322.0,1.0,0.0,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id38_0006_test_id04657__k6cgeecD88.mp4,145,19,19,1.0,269.0,1.0,22.98369026184082,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id38_0008_test_id06209_c1Xzh84eM4Y.mp4,230,30,30,1.0,269.0,1.0,0.0,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id39_0001_test_id02019_xsXm-MSuD-E.mp4,288,37,37,1.0,269.0,1.0,16.69045639038086,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id39_0003_test_id02057_6fVhhAD8Lig.mp4,146,20,20,1.0,269.0,1.0,30.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id39_0005_test_id07354_q7IEvfd1oXo.mp4,166,22,22,1.0,268.0,1.0,0.0,0.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id39_0008_test_id04119_CACsuwm13iI.mp4,211,28,28,1.0,269.0,1.0,29.5,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id3_0000_test_id07414_Cn6Ws4oK1jg.mp4,143,19,19,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id3_0003_test_id00562__HozbUvc988.mp4,342,44,44,1.0,269.0,1.0,0.0,30.76117706298828
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id3_0005_test_id06209_6oI-FJQS9V0.mp4,166,22,22,1.0,269.0,1.0,0.0,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id3_0007_test_id08456_57jM1IfuGag.mp4,289,37,37,1.0,269.0,1.0,22.98369026184082,36.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id40_0000_test_id01892_aYQNf2Z8dGI.mp4,143,19,19,1.0,269.0,1.0,0.0,20.93442153930664
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id40_0002_test_id08456_cAhcZ53OzeM.mp4,246,32,32,1.0,269.0,1.0,17.102630615234375,42.0743408203125
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id40_0005_test_id00812_egWzySwZDK0.mp4,149,20,20,1.0,322.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id40_0007_test_id04656_xRXW2eOaX0Q.mp4,272,35,35,1.0,269.0,1.0,0.0,53.928192138671875
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id40_0009_test_id08374_6KLVg239Wv4.mp4,162,22,22,1.0,269.0,1.0,23.307723999023438,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id41_0002_test_id01000_yCKyUiCDAWQ.mp4,361,46,46,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id41_0004_test_id06484_emN4_wYY0k4.mp4,138,19,19,1.0,322.0,1.0,20.93442153930664,52.021629333496094
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id41_0007_test_id00017_M6PYYNz3pac.mp4,194,26,26,1.0,322.0,1.0,21.63908576965332,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id41_0009_test_id01541_I65_jW3z0LM.mp4,347,45,45,1.0,269.0,1.0,22.98369026184082,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id42_0001_test_id06692_U2cqJ7SKfO8.mp4,128,17,17,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id42_0004_test_id04232_lcNvUKfW9tY.mp4,158,21,21,1.0,269.0,1.0,23.8673038482666,35.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id43_0001_test_id04094_Mn2XdOCOmc4.mp4,178,24,24,1.0,269.0,1.0,23.307723999023438,50.82568359375
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id43_0004_test_id01066_0n-7JunX4kg.mp4,146,20,20,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id43_0006_test_id03862_gyM9p53LGZs.mp4,229,30,30,1.0,269.0,1.0,22.98369026184082,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id43_0008_test_id07621_r3_rtYsSDKA.mp4,306,40,40,1.0,322.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id44_0001_test_id02576_5O2ih1vInAE.mp4,146,20,20,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id44_0003_test_id05015_cveAkY4KXUk.mp4,186,25,25,1.0,269.0,1.0,30.0,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id45_0000_test_id01541_9OzhfBaZ1Bc.mp4,341,44,44,1.0,269.0,1.0,22.98369026184082,50.20956039428711
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id45_0002_test_id01567_m4ejf8u7t-s.mp4,248,32,32,1.0,269.0,1.0,29.5,42.0743408203125
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id45_0004_test_id08701_8NPsTNx-erA.mp4,134,18,18,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id45_0007_test_id04478_zTWBkVyOniM.mp4,136,18,18,1.0,269.0,1.0,22.98369026184082,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id45_0009_test_id02086_zG7Qbte1KIg.mp4,144,19,19,1.0,269.0,1.0,21.286754608154297,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id46_0002_test_id02057_VCXnx-ozS8c.mp4,157,21,21,1.0,269.0,1.0,29.75,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id46_0004_test_id03524_T8R_BWJi2KI.mp4,184,24,24,1.0,322.0,1.0,22.98369026184082,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id46_0006_test_id07621_50AxdGn25as.mp4,307,40,40,1.0,269.0,1.0,22.98369026184082,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id46_0009_test_id03969_Evoldg-U2_c.mp4,156,21,21,1.0,322.0,1.0,0.0,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id47_0001_test_id04006_2U5c1cvrCtI.mp4,192,25,25,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id47_0004_test_id01000_7eYakM6qrTs.mp4,136,18,18,1.0,295.5,1.0,20.93442153930664,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id47_0006_test_id04232_VMWoq8zNTW0.mp4,215,28,28,1.0,269.0,1.0,20.93442153930664,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id47_0008_test_id08392_rxz0tUiutbw.mp4,204,27,27,1.0,269.0,1.0,18.124568939208984,42.0743408203125
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id49_0001_test_id01618_k55sMcKYPH4.mp4,150,20,20,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id49_0003_test_id07802_MtoFAMWjUxM.mp4,328,42,42,1.0,269.0,1.0,20.93442153930664,51.7034797668457
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id49_0006_test_id01567_uEFIB2Fw-b0.mp4,188,25,25,1.0,269.0,1.0,21.63908576965332,50.82568359375
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id49_0008_test_id05015_dlb6GaUPRuk.mp4,161,21,21,1.0,322.0,1.0,20.543869018554688,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id4_0000_test_id08392_wCwdWmxtP1U.mp4,128,17,17,1.0,322.0,1.0,25.223997116088867,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id4_0003_test_id01892_aYQNf2Z8dGI.mp4,143,19,19,1.0,269.0,1.0,29.75,50.323951721191406
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id4_0005_test_id06692_U7dRm7NKY-c.mp4,281,36,36,1.0,322.0,1.0,20.93442153930664,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id4_0008_test_id02542_i_gPdj1MA5w.mp4,192,25,25,1.0,269.0,1.0,19.448650360107422,68.72045135498047
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id51_0000_test_id03862__FGtg4jkcME.mp4,138,19,19,1.0,269.0,1.0,20.8363094329834,30.76117706298828
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id51_0002_test_id07621_vnAhVVPUdGU.mp4,204,27,27,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id51_0005_test_id04478_c0nsCu5jxLk.mp4,173,23,23,1.0,269.0,1.0,29.75,66.63520050048828
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id51_0007_test_id07663_Um4MKhndp_0.mp4,240,31,31,1.0,269.0,1.0,0.0,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id52_0000_test_id00812_egWzySwZDK0.mp4,149,20,20,1.0,269.0,1.0,30.0,66.63520050048828
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id52_0002_test_id07868_G6yM82HVOKI.mp4,134,18,18,1.0,269.0,1.0,21.63908576965332,46.52418899536133
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id52_0004_test_id04006_K5ueXBlS6rc.mp4,151,20,20,1.0,295.5,1.0,35.0,54.55501937866211
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id52_0007_test_id02317_ElfR3P4Rrmk.mp4,162,22,22,1.0,269.0,1.0,30.0,59.5
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id52_0009_test_id05459_rI_2uzVMUv0.mp4,283,37,37,1.0,269.0,1.0,20.19153594970703,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id53_0002_test_id00562_9LAZqHI80BY.mp4,223,29,29,1.0,322.0,1.0,20.93442153930664,50.20956039428711
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id53_0004_test_id05124_ksBpd5sIcA4.mp4,150,20,20,1.0,269.0,1.0,20.93442153930664,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id53_0006_test_id06692_U7dRm7NKY-c.mp4,281,36,36,1.0,322.0,1.0,25.811819076538086,79.60527801513672
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id53_0009_test_id02577_nA7mv5my4uk.mp4,282,37,37,1.0,269.0,1.0,19.448650360107422,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id55_0001_test_id04950_8p6tvVfr_bY.mp4,196,26,26,1.0,269.0,1.0,19.448650360107422,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id55_0004_test_id00081_S4aLSTDVi44.mp4,138,19,19,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id55_0006_test_id03524_b92o2KAWdyU.mp4,156,21,21,1.0,269.0,1.0,0.0,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id55_0008_test_id06209_k-HmW0pORrQ.mp4,121,16,16,1.0,269.0,1.0,19.448650360107422,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id56_0001_test_id01333_X8REn1clroY.mp4,167,22,22,1.0,269.0,1.0,27.225906372070312,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id56_0003_test_id07414_sPsBNwlwa2I.mp4,144,19,19,1.0,322.0,1.0,10.81954288482666,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id56_0006_test_id00061_2XrRfyv-EmE.mp4,136,18,18,1.0,269.0,1.0,30.0,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id56_0008_test_id04950_VejK-Nw-ri8.mp4,169,22,22,1.0,322.0,1.0,20.93442153930664,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id58_0000_test_id07354_nfIBEJYZG7o.mp4,138,19,19,1.0,269.0,1.0,29.75,59.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id58_0003_test_id03862_KIZ12swYhdI.mp4,262,34,34,1.0,269.0,1.0,19.448650360107422,53.36899948120117
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id58_0005_test_id07961_N7gc9W2RWeI.mp4,173,23,23,1.0,322.0,1.0,0.0,36.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id58_0008_test_id01228_wmWLkJeR_vI.mp4,181,24,24,1.0,322.0,1.0,23.307723999023438,50.82568359375
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id59_0000_test_id03789__Atu8_ouSms.mp4,143,19,19,1.0,269.0,1.0,28.15009307861328,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id59_0002_test_id05055_vecDm0cNDVs.mp4,240,31,31,1.0,269.0,1.0,30.0,42.42640686035156
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id59_0005_test_id04295_4SPw-Qb6qH4.mp4,173,23,23,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id59_0007_test_id07621_50AxdGn25as.mp4,307,40,40,1.0,269.0,1.0,21.63908576965332,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id5_0000_test_id01106_R0NC1aAEl4w.mp4,174,23,23,1.0,322.0,1.0,20.93442153930664,51.7034797668457
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id5_0003_test_id04232_ROWN2ssXek8.mp4,252,33,33,1.0,269.0,1.0,23.29540252685547,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id5_0005_test_id07868_ZwsieYLv6-w.mp4,169,22,22,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id5_0009_test_id01106_sl6LnrF7E08.mp4,168,22,22,1.0,269.0,1.0,30.0,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id60_0001_test_id08548_BSChFozahbU.mp4,134,18,18,1.0,269.0,1.0,30.0,59.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id60_0004_test_id01333_gujKn7v2CJg.mp4,132,18,18,1.0,269.0,1.0,25.811819076538086,48.523189544677734
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id60_0006_test_id04656_i6oaXe2lw1Q.mp4,146,20,20,1.0,322.0,1.0,20.93442153930664,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id60_0008_test_id07414_8Ii7TAg4xlE.mp4,354,46,46,1.0,269.0,1.0,25.164459228515625,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id6_0002_test_id01567_uEFIB2Fw-b0.mp4,188,25,25,1.0,322.0,1.0,20.93442153930664,29.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id6_0004_test_id04295_1fSjOItVYVg.mp4,140,19,19,1.0,322.0,1.0,20.19153594970703,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id6_0007_test_id00926_daYw42Tsdgs.mp4,341,44,44,1.0,269.0,1.0,24.005207061767578,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id6_0009_test_id04862_4r-u7YAGLoA.mp4,157,21,21,1.0,269.0,1.0,0.0,25.223997116088867
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id7_0001_test_id09017_oF8cALd6lU0.mp4,158,21,21,1.0,269.0,1.0,25.811819076538086,89.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id7_0004_test_id04657_yqkK6MUhXgk.mp4,194,26,26,1.0,269.0,1.0,0.0,30.0
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id7_0006_test_id07621_r3_rtYsSDKA.mp4,306,40,40,1.0,269.0,1.0,21.63908576965332,54.55501937866211
CelebDFv3,val,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id7_0009_test_id00017_M6PYYNz3pac.mp4,194,26,26,1.0,269.0,1.0,19.448650360107422,54.55501937866211
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id8_0001_test_id01989_t3crub0ikyc.mp4,192,25,21,0.84,269.0,1.0,0.0,29.5
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id8_0003_test_id07620_axaQeZdVOgM.mp4,222,29,29,1.0,269.0,1.0,25.46721076965332,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id8_0006_test_id03127_HKow2vRfqzA.mp4,150,20,20,1.0,269.0,1.0,25.164459228515625,42.0743408203125
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id8_0008_test_id04253_goriueKsSfQ.mp4,136,18,18,1.0,269.0,1.0,21.63908576965332,42.42640686035156
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id9_0001_test_id04253_HBh0O4rYwfk.mp4,126,17,17,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id9_0003_test_id02725_37kUrf6RJdw.mp4,212,28,28,1.0,322.0,1.0,20.93442153930664,35.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id9_0005_test_id08392_3e5zvNaT-eU.mp4,144,19,19,1.0,269.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EchoMimic,FAKE/TalkingFace/EchoMimic/id9_0008_test_id03347_Xi2VqecKmww.mp4,188,25,25,1.0,322.0,1.0,0.0,30.0
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id0_0000_test_id04862_GaEmvf_9c3Q.mp4,150,20,20,1.0,130.0,1.0,14.0,20.51828384399414
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id0_0003_test_id00812_HxQEu6mKxpE.mp4,332,43,43,1.0,155.0,1.0,13.299681663513184,24.39774513244629
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id0_0005_test_id03524_T8R_BWJi2KI.mp4,188,25,25,1.0,130.0,1.0,12.796769142150879,25.811819076538086
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id0_0007_test_id08456_57jM1IfuGag.mp4,299,39,39,1.0,155.0,1.0,11.731163024902344,25.811819076538086
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id10_0000_test_id01541_CJKyboJ1zlw.mp4,148,20,20,1.0,130.0,1.0,10.630146026611328,24.041629791259766
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id10_0002_test_id04478_sw50KQMY8vw.mp4,134,18,18,1.0,155.0,1.0,10.630146026611328,17.5
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id10_0005_test_id01041_Ry0R8LwJEYU.mp4,201,26,26,1.0,130.0,1.0,10.735455513000488,20.51828384399414
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id10_0007_test_id01822_GK2R7qog3Hc.mp4,128,17,17,1.0,155.0,1.0,11.198678970336914,24.39774513244629
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id10_0009_test_id08374_Kf9N5AWprG8.mp4,129,17,17,1.0,130.0,1.0,10.630146026611328,17.0
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id11_0002_test_id01298_eCViiT9-7DY.mp4,259,34,34,1.0,130.0,1.0,11.800423622131348,20.51828384399414
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id11_0004_test_id08696_FUGi6S_tSJY.mp4,161,21,21,1.0,130.0,1.0,10.68280029296875,23.409399032592773
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id11_0007_test_id00081_OP-1HtS2Jmo.mp4,188,25,25,1.0,130.0,1.0,10.68280029296875,20.51828384399414
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id11_0009_test_id01106_kk4eYuQIvDo.mp4,174,23,23,1.0,155.0,1.0,10.630146026611328,25.811819076538086
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id12_0000_test_id07874_qIfF5rdUqw8.mp4,188,25,25,1.0,130.0,1.0,11.800423622131348,20.51828384399414
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id12_0003_test_id02542_cwgUjse_REU.mp4,144,19,19,1.0,156.0,1.0,0.0,17.5
CelebDFv3,train,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id12_0005_test_id07414_7DAfLYyi97c.mp4,171,23,23,1.0,130.0,1.0,11.198678970336914,20.51828384399414
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id13_0001_test_id00081_xjfPXNgzW6o.mp4,337,43,43,1.0,130.0,1.0,11.198678970336914,25.811819076538086
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id13_0003_test_id05055_9wdCne17C3Y.mp4,225,29,29,1.0,155.0,1.0,11.800423622131348,25.811819076538086
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id13_0005_test_id07312_0LWllHGohPY.mp4,163,22,22,1.0,130.0,1.0,10.735455513000488,20.51828384399414
CelebDFv3,val,fake,TalkingFace/EDTalk,FAKE/TalkingFace/EDTalk/id13_0008_test_id02019_X3FCAoFnmdA.mp4,222,29,29,1.0,130.0,1.0,11.800423622131348,23.409399032592773
